user_id,item_id,rating,timestamp
1814,122,1,1129161600
11687,1439,1,1129420800
652,582,1,1129593600
8540,784,1,1129593600
5727,418,1,1129680000
5727,419,1,1129680000
11456,5119,1,1129680000
4436,290,1,1129939200
4436,291,1,1129939200
4436,366,1,1129939200
9212,905,1,1129939200
652,1439,1,1129939200
6512,498,1,1130284800
10156,1126,1,1130371200
652,5507,1,1130544000
225,160,1,1130630400
225,208,1,1130630400
225,2097,1,1130630400
1960,1595,1,1130803200
5483,1078,1,1131926400
3021,681,1,1132531200
652,1055,1,1132617600
8489,2995,1,1132790400
5814,1078,1,1133136000
225,3645,1,1133308800
225,895,1,1133568000
10905,1255,1,1133568000
225,4863,1,1133568000
8484,1023,1,1133654400
179,1121,1,1133654400
1960,418,1,1133827200
456,31,1,1133913600
652,1959,1,1134172800
456,956,1,1134345600
15178,2648,1,1135209600
5722,418,1,1135555200
5722,419,1,1135555200
2898,185,1,1135814400
7550,641,1,1136160000
5722,417,1,1136764800
2898,2026,1,1136764800
5722,3100,1,1136764800
2898,715,1,1136851200
7782,681,1,1137110400
456,913,1,1137110400
16071,3422,1,1137110400
2898,1583,1,1137283200
2898,2022,1,1137283200
1960,419,1,1137369600
179,512,1,1137715200
456,729,1,1137715200
11019,1269,1,1137715200
8847,905,1,1138320000
4333,276,1,1138838400
2898,956,1,1138924800
1981,597,1,1139011200
1070,2987,1,1139011200
7150,575,1,1139097600
179,844,1,1139097600
1581,1162,1,1139702400
5730,419,1,1139961600
5814,1427,1,1140048000
8257,1011,1,1140307200
6525,2335,1,1140480000
179,110,1,1140652800
179,181,1,1140652800
9623,1119,1,1140739200
6503,534,1,1140825600
6503,913,1,1140825600
1866,124,1,1140912000
15901,2639,1,1141257600
225,408,1,1141603200
1011,64,1,1141862400
1011,88,1,1141862400
9659,987,1,1142208000
1011,150,1,1142467200
1011,385,1,1142467200
1011,1196,1,1142467200
1011,560,1,1142553600
1011,571,1,1142553600
1011,574,1,1142553600
1960,2720,1,1142985600
3783,248,1,1143158400
5633,408,1,1143244800
225,407,1,1143331200
1011,2583,1,1143590400
5676,408,1,1144195200
5766,987,1,1144368000
9192,1526,1,1144540800
9192,2024,1,1144540800
9192,2790,1,1144540800
652,866,1,1144627200
10239,1136,1,1145145600
4578,408,1,1145404800
225,3803,1,1145577600
9751,1044,1,1146009600
11019,1935,1,1146355200
1070,933,1,1146528000
443,30,1,1146787200
443,52,1,1146787200
443,53,1,1146787200
443,96,1,1146787200
443,98,1,1146787200
5827,905,1,1147392000
712,45,1,1147564800
1960,241,1,1147737600
1070,387,1,1147996800
9654,1220,1,1148256000
858,4851,1,1148428800
1876,126,1,1148947200
1914,3100,1,1149206400
3340,905,1,1149465600
5663,408,1,1149811200
4975,844,1,1149811200
4487,628,1,1149984000
652,1242,1,1149984000
456,955,1,1150156800
1070,784,1,1150502400
225,1129,1,1150588800
7793,681,1,1150848000
621,1245,1,1150934400
1914,417,1,1151020800
1914,420,1,1151193600
8484,1040,1,1151280000
8484,1041,1,1151280000
11019,2009,1,1151280000
439,1404,1,1151366400
1070,3768,1,1151366400
11019,3129,1,1151712000
652,1132,1,1151798400
8484,1425,1,1151798400
225,426,1,1152144000
225,734,1,1152144000
674,3671,1,1152230400
8502,779,1,1152316800
2049,2999,1,1152403200
8484,1094,1,1152489600
4341,1425,1,1152489600
8484,777,1,1152576000
3798,1595,1,1153267200
6425,489,1,1153353600
652,561,1,1153440000
652,1119,1,1153440000
4487,715,1,1153526400
11168,1307,1,1153526400
11040,1273,1,1153612800
2664,175,1,1153785600
2664,1274,1,1153872000
1070,949,1,1154044800
2664,1166,1,1154044800
12326,1577,1,1154131200
5688,409,1,1154217600
652,572,1,1154390400
225,1958,1,1154390400
1070,1971,1,1154736000
652,43,1,1154822400
4550,305,1,1154822400
943,3668,1,1154995200
3800,575,1,1155340800
435,801,1,1155686400
225,980,1,1155772800
9,373,1,1156636800
8556,787,1,1156809600
6237,3778,1,1156982400
6237,3782,1,1156982400
5447,844,1,1157328000
14587,3727,1,1157414400
11039,1273,1,1157500800
2440,160,1,1157673600
2440,458,1,1157673600
2440,1190,1,1157673600
3911,2122,1,1157760000
12992,3215,1,1157760000
1039,256,1,1157846400
1039,262,1,1157846400
2388,158,1,1158019200
1039,416,1,1158105600
1039,958,1,1158105600
3911,262,1,1158451200
9886,1404,1,1158624000
8257,3112,1,1158624000
435,863,1,1158710400
71,7,1,1158796800
4487,1827,1,1158969600
8484,1053,1,1159056000
3652,1456,1,1159401600
11038,1273,1,1159574400
5139,360,1,1159660800
5685,1861,1,1159747200
5690,681,1,1159920000
11032,1273,1,1160092800
3159,1403,1,1160092800
3159,3750,1,1160092800
3159,3751,1,1160092800
2348,152,1,1160697600
652,784,1,1160697600
3159,1221,1,1160697600
989,1456,1,1160784000
989,1457,1,1160784000
5685,1339,1,1160956800
2961,1458,1,1160956800
3159,3753,1,1160956800
2240,196,1,1161302400
11033,1273,1,1161475200
12242,1547,1,1161475200
5685,408,1,1161648000
4683,1136,1,1161648000
1946,681,1,1161820800
1528,839,1,1161907200
1528,905,1,1161907200
1528,3670,1,1161907200
1528,3693,1,1161907200
1528,4710,1,1161907200
2726,2613,1,1162080000
14190,3776,1,1162080000
3667,241,1,1162166400
3159,208,1,1162512000
5452,391,1,1162598400
674,1182,1,1162598400
6850,703,1,1162684800
4683,458,1,1162944000
6742,530,1,1162944000
9556,950,1,1163116800
9556,959,1,1163116800
9556,960,1,1163116800
5462,392,1,1163462400
5726,419,1,1163635200
652,2736,1,1163808000
652,4305,1,1163808000
5725,417,1,1163980800
902,55,1,1164412800
8694,815,1,1164412800
11953,1498,1,1164499200
5725,842,1,1164758400
5725,1026,1,1164758400
5725,2841,1,1164758400
901,3749,1,1164844800
13642,3768,1,1164844800
9658,987,1,1165017600
6367,477,1,1165104000
901,6826,1,1165622400
5659,418,1,1165795200
33,1189,1,1165968000
978,60,1,1166054400
9585,1053,1,1166227200
9585,1596,1,1166227200
1528,1827,1,1166486400
657,564,1,1166745600
657,43,1,1166832000
2662,175,1,1166832000
4603,450,1,1166832000
657,3768,1,1166832000
7797,682,1,1166918400
1960,417,1,1167091200
12905,2052,1,1167091200
1960,257,1,1167177600
1960,262,1,1167177600
225,1611,1,1167177600
1411,1946,1,1167264000
1019,845,1,1167696000
380,3654,1,1167782400
225,144,1,1168041600
7948,707,1,1168128000
3845,1136,1,1168128000
5242,1604,1,1168128000
3321,3771,1,1168128000
6514,498,1,1168300800
3020,1245,1,1168300800
14398,3855,1,1168300800
7680,664,1,1168473600
7680,844,1,1168473600
1739,891,1,1168473600
7680,997,1,1168473600
3176,1051,1,1168473600
7680,1273,1,1168473600
7680,2584,1,1168473600
4341,553,1,1168560000
4341,1274,1,1168560000
3347,3473,1,1168732800
10364,3693,1,1168732800
1960,1015,1,1168819200
13681,1960,1,1168819200
13153,3378,1,1168819200
3010,192,1,1168905600
3010,209,1,1168905600
3010,688,1,1168905600
3010,1245,1,1168905600
1960,1596,1,1168905600
3951,1596,1,1169337600
13777,2770,1,1169596800
225,1310,1,1169683200
8070,722,1,1169769600
2049,1458,1,1169769600
4303,422,1,1169942400
3347,222,1,1170028800
3021,1466,1,1170028800
1411,1274,1,1170288000
7394,1730,1,1170288000
1070,1596,1,1170633600
15128,4542,1,1170720000
1684,688,1,1170892800
11407,1351,1,1170892800
652,2226,1,1171065600
3384,220,1,1171152000
7202,579,1,1171152000
1960,3645,1,1171152000
1960,4863,1,1171152000
3014,192,1,1171238400
10541,1207,1,1171238400
10541,1307,1,1171238400
3592,235,1,1171324800
3667,408,1,1171324800
858,209,1,1171411200
574,561,1,1171497600
574,572,1,1171497600
574,560,1,1171584000
2347,1251,1,1171584000
435,2412,1,1171584000
2347,152,1,1171756800
3845,366,1,1171843200
7137,712,1,1171843200
9938,2946,1,1171843200
3845,256,1,1171929600
435,782,1,1171929600
1547,861,1,1172361600
5233,1286,1,1172361600
12788,1703,1,1172448000
435,842,1,1172620800
652,1199,1,1172620800
291,906,1,1172880000
435,777,1,1173139200
2652,173,1,1173312000
7067,557,1,1173312000
9212,1193,1,1173312000
2187,1450,1,1173312000
9773,3404,1,1173312000
3216,312,1,1173657600
1960,420,1,1173916800
574,562,1,1173916800
574,574,1,1173916800
10241,1136,1,1174003200
902,1312,1,1174003200
16849,3934,1,1174003200
652,1078,1,1174089600
15527,2499,1,1174089600
652,384,1,1174262400
3020,192,1,1174348800
3020,1162,1,1174348800
3020,1244,1,1174348800
6850,1313,1,1174435200
13835,2009,1,1174435200
1684,113,1,1174521600
3873,259,1,1174521600
2664,331,1,1174694400
4749,408,1,1174780800
7082,573,1,1174867200
4303,1547,1,1174867200
1528,3756,1,1174867200
5726,418,1,1175040000
11029,1273,1,1175126400
652,1094,1,1175212800
11034,1273,1,1175212800
5355,876,1,1175299200
5355,879,1,1175299200
2940,861,1,1175385600
10884,1273,1,1175472000
8575,1730,1,1175644800
2940,905,1,1175731200
12048,1547,1,1175731200
8575,791,1,1176076800
8575,1076,1,1176076800
8575,1078,1,1176076800
1528,98,1,1176163200
6850,685,1,1176163200
3873,840,1,1176163200
1528,1161,1,1176163200
8895,844,1,1176249600
9140,1755,1,1176336000
2940,188,1,1176508800
11749,1450,1,1176508800
652,1682,1,1176508800
2049,135,1,1176595200
5674,408,1,1176595200
7082,560,1,1176595200
7082,562,1,1176595200
1845,1273,1,1176940800
6742,8269,1,1176940800
1274,562,1,1177027200
1528,444,1,1177113600
8378,768,1,1177113600
1257,190,1,1177200000
4110,800,1,1177200000
2347,844,1,1177200000
594,3654,1,1177200000
4528,369,1,1177286400
8050,751,1,1177286400
5686,2584,1,1177286400
3307,215,1,1177459200
3176,791,1,1177459200
1528,3939,1,1177459200
2438,159,1,1177545600
1624,1450,1,1177545600
2438,1902,1,1177545600
2438,3671,1,1177545600
652,2051,1,1177804800
574,40,1,1177977600
225,1078,1,1178064000
6090,2402,1,1178064000
654,3693,1,1178064000
1624,3693,1,1178064000
8627,800,1,1178323200
4134,1678,1,1178323200
1570,3835,1,1178323200
3770,1129,1,1178409600
8948,2648,1,1178409600
1070,394,1,1178582400
11794,1465,1,1178582400
1087,575,1,1178668800
10771,1245,1,1178755200
5909,438,1,1178928000
188,804,1,1178928000
3845,1152,1,1178928000
188,2728,1,1178928000
652,1707,1,1179014400
5634,408,1,1179100800
5722,416,1,1179187200
1570,986,1,1179360000
7925,705,1,1179446400
574,1596,1,1179446400
9680,1036,1,1179532800
1908,1183,1,1179532800
60,931,1,1179619200
9140,1526,1,1179619200
12453,2140,1,1179619200
60,2335,1,1179619200
10281,1152,1,1179705600
12137,1521,1,1179705600
4683,322,1,1179964800
3021,1456,1,1179964800
60,7,1,1180137600
13394,1884,1,1180137600
1570,980,1,1180224000
4955,723,1,1180310400
1960,742,1,1180310400
10728,1244,1,1180396800
5319,383,1,1180742400
7765,1249,1,1180828800
471,2811,1,1180915200
435,1269,1,1181001600
8873,2409,1,1181001600
8070,3861,1,1181001600
1960,986,1,1181088000
716,1078,1,1181088000
3895,1730,1,1181088000
8578,792,1,1181347200
16223,3693,1,1181433600
7706,2743,1,1181520000
6517,499,1,1181606400
2669,176,1,1181779200
8873,1700,1,1181779200
574,384,1,1181865600
7686,664,1,1181952000
7686,1327,1,1181952000
7686,1602,1,1181952000
6734,676,1,1182038400
9401,2040,1,1182211200
3951,3755,1,1182211200
11483,3230,1,1182297600
3108,1016,1,1182384000
13421,2917,1,1182556800
2440,1179,1,1182729600
3021,3670,1,1182729600
7579,958,1,1182902400
7579,2965,1,1182902400
4656,1583,1,1182988800
712,184,1,1183075200
4416,1458,1,1183075200
1401,89,1,1183161600
2068,418,1,1183161600
13925,2036,1,1183161600
13925,4426,1,1183161600
1229,209,1,1183248000
652,229,1,1183248000
1229,253,1,1183248000
1229,1162,1,1183248000
1229,1368,1,1183248000
12462,1829,1,1183248000
13429,1898,1,1183248000
11687,3693,1,1183248000
3843,256,1,1183334400
8873,1748,1,1183334400
8873,844,1,1183420800
1175,71,1,1183593600
4145,268,1,1183593600
682,907,1,1183593600
8484,1427,1,1183593600
1960,909,1,1183680000
7403,768,1,1183852800
11038,1713,1,1183852800
435,2843,1,1183939200
2178,408,1,1184025600
5210,1273,1,1184025600
5724,5119,1,1184025600
432,648,1,1184112000
7213,2095,1,1184112000
1433,93,1,1184198400
6537,1678,1,1184198400
435,188,1,1184457600
7643,3028,1,1184457600
7706,3685,1,1184457600
432,30,1,1184544000
1547,100,1,1184544000
9773,1011,1,1184544000
12997,1787,1,1184544000
9938,2398,1,1184544000
1274,2855,1,1184544000
3770,729,1,1184630400
7747,1159,1,1184630400
9938,1067,1,1184716800
12785,1702,1,1184803200
12785,1705,1,1184803200
12785,1710,1,1184803200
432,1274,1,1184889600
3154,780,1,1184976000
3851,257,1,1185148800
3895,262,1,1185148800
2277,291,1,1185148800
6500,498,1,1185235200
10933,1584,1,1185235200
6367,777,1,1185321600
652,4538,1,1185321600
5077,1943,1,1185408000
5077,1944,1,1185408000
5724,416,1,1185494400
5724,418,1,1185494400
3306,3644,1,1185494400
7215,582,1,1185580800
432,731,1,1185580800
2128,142,1,1185667200
7095,564,1,1185753600
1528,917,1,1185753600
7095,1596,1,1185926400
3020,1129,1,1186099200
3020,1458,1,1186099200
2068,2036,1,1186099200
11687,2201,1,1186185600
6497,8873,1,1186358400
9562,952,1,1186531200
11139,1521,1,1186617600
6245,3782,1,1186617600
6245,3783,1,1186617600
5678,408,1,1186704000
8906,1544,1,1186704000
432,103,1,1186876800
3020,1239,1,1186876800
7312,602,1,1187049600
5243,408,1,1187222400
6411,486,1,1187222400
7579,3043,1,1187222400
4145,3131,1,1187308800
11870,1485,1,1187395200
2599,167,1,1187740800
3911,733,1,1187740800
2599,1162,1,1187740800
2599,2732,1,1187740800
2599,5719,1,1187740800
8904,846,1,1187827200
6567,1328,1,1187913600
1813,2090,1,1187913600
2961,190,1,1188086400
11687,2837,1,1188086400
4436,3271,1,1188086400
1257,78,1,1188259200
9787,1017,1,1188691200
8588,1078,1,1188864000
502,253,1,1189123200
5760,424,1,1189123200
9971,1307,1,1189209600
7563,1533,1,1189296000
11502,1746,1,1189296000
11502,2738,1,1189296000
179,1748,1,1189382400
16337,2791,1,1189382400
10713,1243,1,1189555200
14103,2063,1,1189641600
7677,664,1,1189728000
5676,802,1,1189900800
8480,776,1,1189987200
5676,807,1,1189987200
15434,3955,1,1190246400
179,664,1,1190505600
179,3725,1,1190505600
1960,1630,1,1190592000
3209,1059,1,1190678400
15434,2450,1,1190678400
6666,519,1,1190764800
2405,987,1,1190764800
7985,715,1,1190937600
9956,1072,1,1190937600
674,130,1,1191283200
674,184,1,1191283200
7941,707,1,1191283200
9579,961,1,1191283200
1684,764,1,1191456000
8022,1838,1,1191456000
1926,1547,1,1191628800
10325,4164,1,1191628800
6509,498,1,1191801600
6509,557,1,1191801600
6509,675,1,1191801600
7095,791,1,1191888000
6866,2605,1,1191888000
11517,4863,1,1191888000
5637,9662,1,1191974400
7781,681,1,1192060800
6476,868,1,1192233600
1257,2797,1,1192320000
574,268,1,1192406400
10170,1129,1,1192406400
9435,2761,1,1192406400
1857,2300,1,1192492800
2695,2452,1,1192492800
1046,2999,1,1192492800
1104,3809,1,1192579200
6411,2300,1,1192665600
14918,2300,1,1192752000
10199,2300,1,1192752000
8540,2300,1,1192752000
5637,408,1,1192838400
4729,1154,1,1192838400
4487,1930,1,1192838400
14917,2300,1,1192838400
13618,2300,1,1192838400
179,2300,1,1192838400
5654,408,1,1192924800
3197,2300,1,1192924800
14922,2300,1,1192924800
6503,2300,1,1192924800
11762,2300,1,1192924800
1960,259,1,1193011200
1039,2300,1,1193011200
1960,2300,1,1193011200
10221,2300,1,1193011200
14929,2300,1,1193011200
14916,2300,1,1193097600
14924,2300,1,1193097600
10220,2300,1,1193097600
7430,2300,1,1193097600
3039,1584,1,1193184000
7432,2185,1,1193184000
14915,2300,1,1193184000
14923,2300,1,1193184000
7432,2389,1,1193184000
4591,768,1,1193270400
14919,2300,1,1193270400
313,2300,1,1193270400
14928,2300,1,1193270400
6170,451,1,1193356800
7403,773,1,1193356800
12626,1659,1,1193356800
14925,2300,1,1193443200
10352,2300,1,1193529600
10956,2300,1,1193529600
10961,2300,1,1193529600
2105,3654,1,1193529600
8625,1277,1,1193616000
6769,2300,1,1193616000
11777,2300,1,1193616000
7953,709,1,1193788800
5434,1758,1,1193961600
2389,158,1,1194048000
2105,2028,1,1194048000
487,2300,1,1194048000
5181,369,1,1194134400
5742,422,1,1194134400
6245,458,1,1194134400
8505,1115,1,1194134400
2389,2145,1,1194134400
2940,3707,1,1194134400
13615,2300,1,1194220800
12743,2300,1,1194220800
3039,195,1,1194307200
8588,910,1,1194307200
225,1221,1,1194307200
5263,2068,1,1194307200
14921,2300,1,1194307200
5681,408,1,1194393600
8131,2300,1,1194393600
7944,3693,1,1194393600
269,2300,1,1194566400
4864,3804,1,1194566400
3664,734,1,1194739200
11080,1285,1,1194739200
11080,1326,1,1194739200
8865,2300,1,1194739200
723,2300,1,1194739200
965,2300,1,1194825600
225,1401,1,1194912000
9956,2300,1,1194998400
10139,1122,1,1195084800
14093,2300,1,1195084800
9973,2300,1,1195084800
14920,2300,1,1195084800
12613,2300,1,1195084800
5514,2300,1,1195084800
14927,2300,1,1195084800
14930,2300,1,1195084800
14932,2300,1,1195084800
14933,2300,1,1195084800
2089,264,1,1195171200
3014,1539,1,1195171200
12383,1596,1,1195257600
1115,2300,1,1195257600
6411,2363,1,1195344000
1700,113,1,1195430400
1700,209,1,1195430400
7944,707,1,1195430400
8588,795,1,1195430400
1700,1310,1,1195430400
10358,2300,1,1195430400
3014,367,1,1195516800
8375,768,1,1195689600
283,1563,1,1195689600
8375,4165,1,1195689600
12453,1713,1,1195862400
7095,1977,1,1195862400
1561,2322,1,1195948800
7784,695,1,1196035200
8901,846,1,1196121600
5686,1278,1,1196121600
6476,2141,1,1196208000
10005,1088,1,1196294400
4276,498,1,1196380800
13692,1976,1,1196380800
5211,745,1,1196467200
9397,1219,1,1196640000
6237,1403,1,1196640000
11442,1604,1,1196640000
13646,1944,1,1196726400
13646,2902,1,1196726400
8359,1268,1,1196899200
3845,1153,1,1196985600
5444,390,1,1197072000
1070,800,1,1197072000
2347,1880,1,1197072000
5724,1752,1,1197158400
9858,1133,1,1197244800
3846,256,1,1197331200
3770,604,1,1197331200
8885,844,1,1197331200
6376,681,1,1197504000
13657,2172,1,1197504000
8484,3537,1,1197590400
4966,1071,1,1197763200
8484,3228,1,1197763200
2226,3678,1,1197763200
9252,1596,1,1197936000
1915,921,1,1198022400
652,1231,1,1198108800
12743,1682,1,1198108800
11730,2300,1,1198108800
14926,2300,1,1198108800
9379,2300,1,1198108800
14931,2300,1,1198108800
973,508,1,1198195200
11719,1448,1,1198281600
12743,1750,1,1198281600
8568,789,1,1198368000
10248,1137,1,1198368000
652,1183,1,1198368000
3225,209,1,1198454400
10983,2337,1,1198454400
5792,3784,1,1198454400
2186,1448,1,1198627200
7612,2337,1,1198627200
7095,777,1,1198713600
9162,891,1,1198713600
9162,1066,1,1198713600
9162,2412,1,1198713600
4613,312,1,1198800000
10985,2300,1,1198800000
10937,2337,1,1198800000
3197,2337,1,1198800000
14924,2337,1,1198800000
10985,2337,1,1198800000
12004,3388,1,1198800000
9162,1592,1,1198886400
15107,2337,1,1198972800
9787,1152,1,1199059200
5835,1427,1,1199059200
7506,1644,1,1199059200
14962,2337,1,1199059200
7565,2944,1,1199059200
7506,3804,1,1199059200
8737,819,1,1199145600
8737,1630,1,1199145600
15105,2337,1,1199232000
10982,2337,1,1199232000
7609,3271,1,1199232000
9435,921,1,1199318400
15110,2337,1,1199318400
4487,5617,1,1199318400
9140,2601,1,1199404800
5686,3815,1,1199491200
2714,1404,1,1199577600
14330,2337,1,1199577600
3235,209,1,1199664000
7784,681,1,1199664000
3235,1705,1,1199664000
10927,2337,1,1199664000
10973,2337,1,1199664000
3046,196,1,1199750400
1070,408,1,1199750400
14929,2337,1,1199750400
3215,2346,1,1199750400
3215,2481,1,1199750400
10287,1243,1,1199836800
1960,2337,1,1199836800
5177,777,1,1199923200
5177,1068,1,1199923200
5177,1070,1,1199923200
8865,2337,1,1199923200
5177,565,1,1200009600
5177,780,1,1200009600
5177,1057,1,1200009600
5177,1063,1,1200009600
10287,1153,1,1200009600
12542,2337,1,1200009600
8568,3446,1,1200009600
12048,4396,1,1200009600
18195,4172,1,1200096000
989,408,1,1200182400
5835,1599,1,1200182400
652,2337,1,1200182400
15106,2337,1,1200182400
3321,2337,1,1200182400
7779,2902,1,1200182400
8313,3362,1,1200182400
11732,2337,1,1200268800
15114,2337,1,1200268800
15115,2337,1,1200268800
3951,3668,1,1200268800
2455,163,1,1200441600
14919,2337,1,1200441600
14119,2337,1,1200441600
11757,2337,1,1200441600
14932,2337,1,1200441600
3176,2337,1,1200528000
13618,2337,1,1200528000
15113,2337,1,1200528000
7612,2341,1,1200528000
14307,3759,1,1200528000
8891,844,1,1200614400
574,891,1,1200614400
18983,6823,1,1200614400
3235,1665,1,1200700800
6737,530,1,1200787200
7424,620,1,1200787200
7424,1932,1,1200787200
7424,1933,1,1200787200
12796,1709,1,1200873600
7612,2115,1,1200873600
7612,2380,1,1200873600
3951,2452,1,1200873600
2714,3661,1,1200873600
3862,258,1,1200960000
3862,296,1,1200960000
7953,905,1,1200960000
1115,2310,1,1200960000
10953,2342,1,1200960000
10964,2342,1,1200960000
10953,2664,1,1200960000
10964,2664,1,1200960000
9787,2664,1,1200960000
4209,652,1,1201046400
6567,987,1,1201046400
5177,1013,1,1201046400
5177,1029,1,1201046400
14961,2310,1,1201046400
14924,2310,1,1201046400
10982,2310,1,1201046400
14918,2342,1,1201046400
12142,2342,1,1201046400
11729,2664,1,1201046400
12542,2664,1,1201046400
15105,3802,1,1201046400
12142,3802,1,1201046400
12542,1636,1,1201132800
9344,2310,1,1201132800
14963,2310,1,1201132800
14967,2310,1,1201132800
11761,2310,1,1201132800
5514,2342,1,1201132800
11761,2342,1,1201132800
14963,2664,1,1201132800
901,3163,1,1201132800
901,3838,1,1201132800
3873,5392,1,1201132800
4981,343,1,1201219200
7765,1262,1,1201219200
11442,1703,1,1201219200
10287,1713,1,1201219200
179,1945,1,1201219200
4187,2194,1,1201219200
14955,2310,1,1201219200
14955,2342,1,1201219200
7765,3639,1,1201219200
179,3802,1,1201219200
3951,734,1,1201305600
10981,2310,1,1201305600
12488,2342,1,1201305600
15130,2342,1,1201305600
11762,2342,1,1201305600
6990,703,1,1201392000
7952,709,1,1201392000
9263,912,1,1201392000
10364,1166,1,1201392000
3197,2342,1,1201392000
15105,2342,1,1201392000
487,2342,1,1201392000
6769,2664,1,1201392000
6567,2194,1,1201478400
10961,2310,1,1201478400
15128,2342,1,1201478400
10961,2342,1,1201478400
10220,2342,1,1201478400
15138,2342,1,1201478400
10961,2664,1,1201478400
10961,3802,1,1201478400
14964,2310,1,1201564800
15133,2342,1,1201564800
14964,2342,1,1201564800
8069,1053,1,1201651200
8268,2342,1,1201651200
10352,2342,1,1201651200
10358,2342,1,1201651200
16068,2664,1,1201651200
3596,235,1,1201737600
14956,2310,1,1201737600
15129,2342,1,1201737600
9902,2342,1,1201737600
8131,2342,1,1201737600
11741,2664,1,1201737600
